Page path and screen class,Session manual medium,Views,Users,Views per user,Average engagement time,Event count,Key events,Total revenue
/article/2020/01/debate-political-alumn-journalist-amna-nawaz-asian-muslim-politica-penn,referral,54,18,3,37.16666667,138,0,0
/article/2022/04/patrick-burkinshaw-penn-mens-lacrosse-profile-senior-goalkeeper,organic,54,30,1.8,11.23333333,135,0,0
/article/2022/05/agatha-advincula-senior-column,organic,54,20,2.7,64.25,100,0,0
/article/2022/07/abortion-penn-philadelphia-supreme-court-roe-wade-upenn,organic,54,19,2.842105263,23.52631579,111,0,0
/article/2022/10/joey-slackman-penn-football-profile-defensive-line-wrestling,organic,54,16,3.375,62.8125,121,0,0
/article/2022/10/penn-university-city-townhomes-response-affordable-housing,organic,54,10,5.4,92.3,90,0,0
/article/2023/01/penn-white-dog-cafe-40th-anniversary-judy-wicks,organic,54,20,2.7,6.7,122,0,0
/article/2023/06/penn-masala-performs-white-house-modi,organic,54,22,2.454545455,8.454545455,124,0,0
/article/2023/09/mini-crossword-09-01,organic,54,28,1.928571429,0.7857142857,73,0,0
/article/2023/10/penn-goldhirsh-yellin-foundation-antisemitism-advanced-judaic-studies,organic,54,29,1.862068966,21.4137931,117,0,0
/article/2023/10/temple-university-acting-president-richard-englert,organic,54,36,1.5,3.972222222,123,0,0
/article/2023/12/mental-health-black-ivy-league-free-subsidization,organic,54,30,1.8,5.933333333,117,0,0
/article/2023/12/penn-goldie-franklins-table-support-protest,organic,54,41,1.317073171,2.268292683,128,0,0
/article/2024/01/penn-bob-casey-cherelle-parker-rally-senate-campaign-labor,email,54,50,1.08,0,119,0,0
/article/2024/02/baseball-versus-abilene-christian-university,email,54,18,3,68.94444444,110,0,0
/article/2024/02/crossword-02-07,referral,54,44,1.227272727,0,76,0,0
/article/2024/02/freedom-school-leaves-van-pelt-study-in-relocates-houston-hall,(not set),54,44,1.227272727,0.3409090909,64,0,0
/article/2024/02/mini-crossword-02-07,referral,54,42,1.285714286,0,122,0,0
/article/2024/02/mini-crossword-02-21,referral,54,38,1.421052632,0,108,0,0
/article/2024/02/penn-lawsuit-antisemitism-dismiss-motion,(not set),54,39,1.384615385,0,68,0,0
/article/2024/02/penn-student-health-penn-chart-transition-unified,email,54,46,1.173913043,0,116,0,0
/article/2024/03/crossword-03-29,organic,54,22,2.454545455,1,80,0,0
/article/2024/03/penn-wrestling-eiwa-conference-championships-recap,referral,54,20,2.7,8.25,105,0,0
/multimedia/e02e7adf-a6c5-4a62-9d74-1e7ed7f56c4c,email,54,11,4.909090909,7.181818182,108,0,0
/section/letters,organic,54,18,3,2.777777778,85,0,0
/staff/sonali-chandy,organic,54,9,6,4.888888889,97,0,0
/article/2002/08/hurrah_for_the_red_and_blue,organic,53,20,2.65,8.65,115,0,0
/article/2012/11/kinkos-founder-explains-how-business-is-an-art,organic,53,28,1.892857143,16.17857143,135,0,0
/article/2013/01/students-suing-over-housing-conditions-reach-settlement,email,53,35,1.514285714,0,107,0,0
/article/2014/03/slap-joins-north-face-deathtraps-campaign-with-usas,organic,53,15,3.533333333,16.06666667,121,0,0
/article/2015/11/transferring-into-wharton,organic,53,18,2.944444444,40.72222222,126,0,0
/article/2017/12/larry-wittig-sexual-harassment-upenn-pa-education-crew-rowing,organic,53,29,1.827586207,19.03448276,127,0,0
/article/2018/10/wharton-school-upenn-donation-marc-rowan-carolyn-biggest-history,organic,53,26,2.038461538,14.07692308,101,0,0
/article/2020/05/franklin-field-historic-penn-football-nfl-track-spanish-flu,organic,53,27,1.962962963,51,124,0,0
/article/2020/07/penn-offensive-linemen-eating-calories-ivy-league-football,organic,53,29,1.827586207,10.93103448,138,0,0
/article/2020/09/berri-penn-app-virtual-friends-covid,referral,53,39,1.358974359,0.1282051282,145,0,0
/article/2021/02/caps-hires-new-staff-members-penn,organic,53,22,2.409090909,6.772727273,126,0,0
/article/2021/02/penn-block-schedule-faculty-professors,organic,53,22,2.409090909,9.181818182,116,0,0
/article/2021/04/penn-graduate-school-education-first-in-graduate-education-us-news,referral,53,28,1.892857143,3.571428571,128,0,0
/article/2021/06/penn-band-color-guard-section,organic,53,25,2.12,10.8,126,0,0
/article/2021/12/upenn-castle-protests-performative-activism-campus,referral,53,1,53,30,56,0,0
/article/2022/08/penn-engagement-prize-college-green-ventures,organic,53,20,2.65,38.35,124,0,0
/article/2022/09/barnes-and-noble-rittenhouse-relocation,organic,53,30,1.766666667,10.8,130,0,0
/article/2023/01/penn-biden-center-classified-documents,organic,53,32,1.65625,20.28125,128,0,0
/article/2023/02/penn-education-value-us-news-prestige-ivy-league-degree,organic,53,24,2.208333333,2.166666667,114,0,0
/article/2023/08/penn-back-to-school-2023-summer-construction,organic,53,24,2.208333333,4.875,115,0,0
/article/2023/09/penn-new-majors-minors-sociology-nelc-data-science,organic,53,25,2.12,9.12,111,0,0
/article/2023/11/gavriella-smith-womens-tennis-penn-profile-junior-new-orleans,organic,53,22,2.409090909,14.27272727,113,0,0
/article/2023/11/penn-grassroots-food-justice-financial-empowerment-initiative,referral,53,23,2.304347826,2.608695652,132,0,0
/article/2023/12/letters-to-the-editor-penn-reflections-alumni-donations-administration-war,organic,53,32,1.65625,5.875,102,0,0
/article/2024/01/aarc-commemorates-mlk-day-penn-29th-annual,email,53,46,1.152173913,0.04347826087,116,0,0
/article/2024/01/penn-medicine-resident-developed-note-taking-app,referral,53,34,1.558823529,0.8823529412,128,0,0
/article/2024/01/penn-perry-world-house-inaugural-non-resident-senior-advisors,email,53,50,1.06,0.02,122,0,0
/article/2024/02/black-history-month-identity-experience,(not set),53,7,7.571428571,0,54,0,0
/article/2024/02/penn-baseball-ivy-league-poll-first-place,organic,53,31,1.709677419,8.032258065,89,0,0
/article/2024/02/penn-black-student-athletes-at-penn-black-history-month,email,53,38,1.394736842,0.9736842105,118,0,0
/article/2024/02/penn-dining-action-safety-accessibility,email,53,16,3.3125,51.375,91,0,0
/article/2024/02/penn-engineering-george-pappas-national-academy-engineering,organic,53,38,1.394736842,2.657894737,110,0,0
/article/2024/02/penn-lawsuit-dental-school-wolff-singer-retaliation,(not set),53,41,1.292682927,0,68,0,0
/article/2024/02/penn-nobel-prize-winner-kariko-pfizer-superbowl-commercial,referral,53,34,1.558823529,0.4411764706,119,0,0
/article/2024/02/penn-princeton-tosan-evbuomwan-nba-10-day-contract-memphis-grizzlies,email,53,19,2.789473684,26.52631579,90,0,0
/article/2024/02/penn-womens-basketball-vs-yale-ivy-league,organic,53,37,1.432432432,0.6486486486,74,0,0
/article/2024/02/penn-womens-track-and-field-ivy-coach-of-the-year-steve-dolan,email,53,23,2.304347826,14.52173913,120,0,0
/article/2024/03/penn-fencing-ncaa-championships-recap,referral,53,22,2.409090909,12,96,0,0
/article/2024/03/penn-wrestling-ncaa-championships-37th-place-finish,referral,53,27,1.962962963,13.88888889,120,0,0
/article/2024/04/crossword-04-03,referral,53,25,2.12,4.32,93,0,0
/multimedia/d03a95bd-f447-4df2-8d3b-f6714b1f4be8,referral,53,15,3.533333333,3.2,85,0,0
/page/advertise,referral,53,23,2.304347826,8.52173913,106,0,0
/page/advertising,referral,53,21,2.523809524,2.333333333,78,0,0
/page/contact,email,53,22,2.409090909,3.727272727,80,0,0
/staff/kristel-rambaud,organic,53,21,2.523809524,1.619047619,86,0,0
/article/1993/11/law_student_grad_killed_in_car_wrecks,organic,52,29,1.793103448,16.03448276,136,0,0
/article/2003/09/settlement_reached_in_case_of_detainees_in_lex_street_massacre,organic,52,18,2.888888889,81.27777778,120,0,0
/article/2004/02/francisco_gilwhite_alleging_bias_on_account_of_personal_political_expression,organic,52,26,2,7.653846154,111,0,0
/article/2008/03/whats_in_a_name_a_lot_say_profs_alums,referral,52,25,2.08,17.76,126,0,0
/article/2013/05/farewell-column-by-spencer-small-for-what-its-worth,organic,52,12,4.333333333,23.33333333,92,0,0
/article/2015/02/chaz-smith-watermelon-vine,organic,52,31,1.677419355,2.870967742,131,0,0
/article/2015/11/leaving-greek-life-senior-year,organic,52,28,1.857142857,6.142857143,128,0,0
/article/2016/01/joe-tharakan-the-problem-with-premed,organic,52,23,2.260869565,25.39130435,123,0,0
/article/2016/02/being-conservative-at-penn,organic,52,20,2.6,16.35,118,0,0
/article/2017/03/freshman-teaching-assistants,organic,52,16,3.25,15.875,111,0,0
/article/2018/04/kurzban-philadelphia-evolutionary-psychology-upenn-ivy-league-pennsylvania-misconduct-higher-ed,referral,52,16,3.25,196.625,89,0,0
/article/2019/09/penn-field-hockey-defending-a-corner-reese-vogel-masks,organic,52,26,2,7.5,132,0,0
/article/2019/11/penn-wrestling-weight-class-feature-carmen-ferrante-doug-zapf-ncaa,organic,52,34,1.529411765,9.352941176,137,0,0
/article/2020/01/penn-gender-inclusive-neutral-bathrooms-lgbt-center,organic,52,17,3.058823529,39.11764706,116,0,0
/article/2020/11/penn-baseball-kevin-eaise-gives-back-need-brain-tumor,organic,52,22,2.363636364,13.36363636,128,0,0
/article/2021/06/chop-ranks-second-us-news,organic,52,28,1.857142857,4.392857143,137,0,0
/article/2021/12/penn-mbb-all-time-starting-five,organic,52,15,3.466666667,42.46666667,109,0,0
/article/2022/04/path-at-penn-difficult-to-navigate-advance-registration-fall-2022,organic,52,20,2.6,16.75,109,0,0
/article/2022/10/the-nec-is-counterproductive-in-its-mission,organic,52,18,2.888888889,29.61111111,106,0,0
/article/2023/01/philadelphia-students-preservation-chinatown-interest-meeting,organic,52,25,2.08,3.6,87,0,0
/article/2023/04/penn-goldwater-scholarship-recipients-2023-award-stem,organic,52,18,2.888888889,16.55555556,103,0,0
/article/2023/04/penn-graduate-student-workers-union,organic,52,25,2.08,14.52,116,0,0
/article/2023/05/asaad-manzar-senior-column-2023,organic,52,24,2.166666667,18.08333333,109,0,0
/article/2023/05/transfer-penn-college-change,organic,52,19,2.736842105,22.84210526,90,0,0
/article/2023/09/penn-nelc-arabic-students-class-requirement-palestine-writes,organic,52,26,2,13.34615385,121,0,0
/article/2023/12/magill-resignation-transparency-next-president-penn-free-speech,referral,52,40,1.3,2.5,55,0,0
/article/2023/12/penn-freedom-school-sit-in-continues,organic,52,35,1.485714286,6.714285714,94,0,0
/article/2024/01/penn-paired-kidney-donation-world-record,referral,52,39,1.333333333,0.2307692308,131,0,0
/article/2024/02/penn-medicine-nudge-unit-pilot-projects,organic,52,38,1.368421053,2.052631579,100,0,0
/article/2024/02/penn-medicine-pig-liver-experiment-transplant,email,52,45,1.155555556,0,116,0,0
/article/2024/02/penn-princeton-mens-basketball-rivalry-losing-streak,email,52,43,1.209302326,0,107,0,0
/article/2024/02/penn-second-annual-du-bois-lecture-aldon-morris,referral,52,18,2.888888889,19.05555556,102,0,0
/article/2024/02/penn-students-preservation-of-chinatown-lunar-new-year,referral,52,34,1.529411765,1.088235294,112,0,0
/article/2024/02/penn-wharton-fixed-income-credit-management-investing-program,email,52,41,1.268292683,0,123,0,0
/article/2024/03/crossword-03-19,referral,52,26,2,1.5,92,0,0
/article/2024/03/in-photos-penn-mens-basketballs-run-to-the-final-four,referral,52,3,17.33333333,54,91,0,0
/article/2024/03/penn-gymnastics-gec-championships-recap-three-peat,email,52,18,2.888888889,27.5,100,0,0
/article/2024/04/mini-crossword-04-05,referral,52,25,2.08,1.88,93,0,0
/article/2024/04/penn-mens-tennis-vs-columbia-recap-ivy-league,referral,52,20,2.6,11.15,99,0,0
/staff/jesse-zhang,organic,52,34,1.529411765,0.8529411765,76,0,0
/staff/niheer-patel,organic,52,21,2.476190476,0.1428571429,86,0,0
/staff/stella-lee,organic,52,10,5.2,5.6,93,0,0
/article/1996/01/offduty-phila-officer-shot-at-38th-and-powelton,organic,51,30,1.7,6.166666667,129,0,0
/article/1997/02/fencing_world_mourns_loss_of_maestro,organic,51,19,2.684210526,12.47368421,114,0,0
/article/2006/11/online_update_student_removes_photos_issues_apology_for_terrorist_costume,organic,51,27,1.888888889,3.703703704,117,0,0
/article/2011/11/brian_seltzer_and_vince_curran_make_perfect_pair,organic,51,29,1.75862069,2.724137931,127,0,0
/article/2013/04/cause-of-student-death-in-2011-remains-unknown,organic,51,26,1.961538462,26.15384615,127,0,0
/article/2016/04/can-coding-count-as-a-foreign-language,organic,51,35,1.457142857,14.28571429,135,0,0
/article/2016/04/international-students-summer-internships,organic,51,24,2.125,10.16666667,126,0,0
/article/2016/06/food-trucks-at-penn,organic,51,10,5.1,20.4,102,0,0
/article/2017/02/joe-biden-penn-professor,organic,51,25,2.04,9.48,81,0,0
/article/2017/05/penn-most-beautiful-college-pennsylvania,organic,51,19,2.684210526,4.842105263,111,0,0
/article/2017/12/penn-graduate-accuses-stanford-professor-literary-critic-sexual-assault-upenn,organic,51,24,2.125,1.791666667,118,0,0
/article/2018/01/penn-law-school-student-jonathan-lumpkin-died-upenn-philadelphia,organic,51,25,2.04,6.52,90,0,0
/article/2018/01/penn-mens-womens-sports-frat-rivalry-among-athletes-rush-recruitment-brotherhood,organic,51,27,1.888888889,11.40740741,123,0,0
/article/2018/03/huntsman-director-departure-upenn-wharton-university-of-pennsylvania-program-philadelphia,organic,51,27,1.888888889,10.33333333,121,0,0
/article/2018/03/penn-law-dean-ted-ruger-professor-amy-wax-removed-racial-conservative-graduate-upenn-philadelphia,organic,51,21,2.428571429,18.9047619,88,0,0
/article/2019/11/penn-board-of-trustees-meeting-fossil-free-protest,organic,51,8,6.375,39.375,94,0,0
/article/2019/11/penn-medicine-robert-grossman-new-york-university-medicine,organic,51,30,1.7,7.5,136,0,0
/article/2020/02/bernie-sanders-new-hampshire-primary-election-democrat-students-strokes-rally,organic,51,4,12.75,0,81,0,0
/article/2020/06/sat-act-racial-discrimination-testing-college-admissions-black-white-education,organic,51,25,2.04,16.68,126,0,0
/article/2020/07/ivy-league-admissions-structurally-racist-penn-feeder-schools,organic,51,27,1.888888889,41.14814815,116,0,0
/article/2021/02/where-are-they-now-penn-athletics,organic,51,28,1.821428571,5.285714286,122,0,0
/article/2021/03/annenberg-study-correlation-gun-violence-in-television-gun-homicides,organic,51,7,7.285714286,9.857142857,102,0,0
/article/2021/03/college-natural-science-new-sector-requirement,organic,51,22,2.318181818,8.772727273,112,0,0
/article/2021/04/grief-loss-trauma-covid-19-healing-coping-student-college,organic,51,17,3,27.58823529,101,0,0
/article/2021/10/penn-weingarten-center-donation-accommodations,organic,51,21,2.428571429,9.380952381,116,0,0
/article/2021/12/gutmann-confirmation-hearing-german-ambassadorship-2021,organic,51,15,3.4,25.13333333,106,0,0
/article/2022/02/dont-look-up-digestible-political-issues,organic,51,32,1.59375,7.375,132,0,0
/article/2022/03/penn-7b-town-hall-arch-cultural-resource-centers-space-locust,organic,51,20,2.55,9.95,101,0,0
/article/2022/10/logan-lawson-nash-defensive-backs-penn-football-twins-profile,organic,51,14,3.642857143,51.78571429,112,0,0
/article/2022/11/orpheus-learning-masterclass-inspired-recent-penn-grads,organic,51,30,1.7,14.23333333,131,0,0
/article/2023/03/march-madness-princeton-arizona-ivy-league-basketball,organic,51,22,2.318181818,8.181818182,120,0,0
/article/2023/04/guggenheim-memorial-foundation-fellowship-2023,organic,51,13,3.923076923,15.69230769,96,0,0
/article/2023/10/housing-guide-gregory-positive-experience-reflection,organic,51,24,2.125,22.08333333,109,0,0
/article/2023/10/mini-crossword-10-28,organic,51,20,2.55,1.55,68,0,0
/article/2023/10/penn-radian-student-reactions,email,51,17,3,42.82352941,106,0,0
/article/2023/10/penn-sports-track-and-field-ott-center-construction-update-october-2023,referral,51,28,1.821428571,5.142857143,113,0,0
/article/2023/11/penn-umc-preview-unity-week-45th-revival,organic,51,21,2.428571429,4.80952381,99,0,0
/article/2024/01/penn-womens-basketball-vs-columbia-recap,referral,51,41,1.243902439,0,124,0,0
/article/2024/02/penn-nursing-hilaria-supa-huaman-renfield-foundation-award,referral,51,25,2.04,12.52,114,0,0
/article/2024/02/penn-princeton-mens-basketball-rivalry-losing-streak,referral,51,31,1.64516129,5.032258065,84,0,0
/article/2024/02/penn-symposium-celebrate-gender-sexuality-advocacy-fiftieth-anniversary,email,51,15,3.4,3.666666667,107,0,0
/article/2024/02/penn-yprize-competition-lilyloop-biodegradable-sensors-menstrual-health,referral,51,22,2.318181818,44.68181818,122,0,0
/article/2024/04/penn-sierra-leonean-president-speaks-on-development,referral,51,23,2.217391304,39.13043478,118,0,0
/multimedia/49976e50-3f62-4d61-bda9-255c284c9af3,referral,51,13,3.923076923,3.230769231,90,0,0
/multimedia/fad9aaad-4e0d-435a-ae4b-cdf08cc4d140,email,51,9,5.666666667,7.777777778,85,0,0
/staff/kelly-yang,organic,51,22,2.318181818,1.454545455,83,0,0
/staff/penn-chavurah,organic,51,22,2.318181818,0.5,85,0,0
/article/1995/06/three_students_die_in_unrelated_incidents,organic,50,24,2.083333333,22.91666667,111,0,0
/article/1999/09/mit_revokes_alums_diploma,organic,50,23,2.173913043,21.7826087,126,0,0
/article/2003/08/new_york_jets_release_alexander,organic,50,20,2.5,21.65,122,0,0
/article/2003/11/princetons_field_general_directing_plays_for_different_sports,organic,50,26,1.923076923,22.34615385,138,0,0
/article/2006/03/apple-inc-responds-to-hearing-loss-claims,organic,50,13,3.846153846,60.61538462,112,0,0
/article/2012/04/the_abcs_of_penns_abcs_classes,organic,50,26,1.923076923,8.153846154,116,0,0
/article/2013/11/matthew-perry-speaks-at-penn,organic,50,25,2,27.8,126,0,0
/article/2015/03/likely-letters-aim-to-recruit-top-applicants,organic,50,28,1.785714286,5.678571429,114,0,0
/article/2015/03/ut-austin-admissions-process-shows-that-connections-matter,organic,50,21,2.380952381,27.66666667,116,0,0
/article/2018/01/penn-cash-upenn-drexel-university-city-philadelphia-dining-plan,organic,50,25,2,6.84,120,0,0
/article/2018/04/investigation-upenn-psychology-sexual-misconduct-faculty-student-policy-ivy-league-kurzban,referral,50,19,2.631578947,36.10526316,99,0,0
/article/2019/02/resident-advisor-housing-food-dining-upenn-philadelphia,organic,50,18,2.777777778,22,106,0,0
/article/2019/03/penn-acceptance-ivy-league-regular-decision-admissions-class-2023,organic,50,27,1.851851852,17.33333333,117,0,0
/article/2019/05/penn-athletics-swimming-dillon-mchugh-brothers-accident-fundraiser,organic,50,23,2.173913043,29.17391304,122,0,0
/article/2020/11/penn-football-chuck-bednarik-eagles-nfl,organic,50,26,1.923076923,17.07692308,125,0,0
/article/2020/12/penn-mens-basketball-ivy-league-title-look-back-1996,organic,50,21,2.380952381,9.095238095,112,0,0
/article/2020/12/young-author-nyt-publishing-penn,organic,50,33,1.515151515,3.515151515,128,0,0
/article/2021/01/penn-basketball-analyzing-nba-draftees-francis-crossin-ernie-beck,organic,50,23,2.173913043,17.39130435,122,0,0
/article/2021/02/crime-log-penn-penn-division-public-safety,organic,50,23,2.173913043,3.347826087,110,0,0
/article/2022/02/ben-berman-good-pizza-philabundance-charity,organic,50,22,2.272727273,15.54545455,116,0,0
/article/2022/03/econ-001-is-not-a-prequisite-to-penn,organic,50,22,2.272727273,19.40909091,112,0,0
/article/2022/03/path-at-penn-is-now-live,organic,50,34,1.470588235,0.6176470588,125,0,0
/article/2022/09/a-day-in-the-life-penn-football-practice,organic,50,26,1.923076923,25.11538462,127,0,0
/article/2022/10/laurence-gladu-15-questions-penn-womens-soccer-profile,organic,50,32,1.5625,4.625,116,0,0
/article/2022/11/wharton-professor-new-book-customer-centricity,organic,50,26,1.923076923,9.461538462,126,0,0
/article/2022/12/lgbt-center-clothing-closet,organic,50,22,2.272727273,9.818181818,103,0,0
/article/2023/01/penn-announces-new-provost-john-jackson-annenberg,organic,50,27,1.851851852,9.111111111,103,0,0
/article/2023/01/penn-wharton-professor-chat-gpt-research,organic,50,25,2,10.68,108,0,0
/article/2023/02/penn-black-history-month-celebrations,organic,50,25,2,0,97,0,0
/article/2023/03/mini-crossword-03-29,organic,50,25,2,1.2,68,0,0
/article/2023/03/penn-philadelphia-weather-warm-winter-snow,organic,50,34,1.470588235,6.735294118,128,0,0
/article/2023/04/mini-crossword-04-28,organic,50,31,1.612903226,2.35483871,67,0,0
/article/2023/04/penn-university-city-townhomes-ibid-jamie-gauthier-settlement,organic,50,19,2.631578947,21.84210526,98,0,0
/article/2023/09/penn-fgli-access-code-initiative-end,organic,50,21,2.380952381,14.33333333,102,0,0
/article/2023/10/15-questions-saige-roshkoff-penn-womens-tennis-junior,organic,50,19,2.631578947,23.89473684,112,0,0
/article/2023/10/penn-student-representation-trustees-board-rejected-government-ivy-league,organic,50,23,2.173913043,16.73913043,96,0,0
/article/2023/11/mini-crossword-11-04,organic,50,21,2.380952381,2.095238095,64,0,0
/article/2023/11/mini-crossword-11-07,organic,50,23,2.173913043,0.347826087,63,0,0
/article/2024/01/penn-womens-squash-defeated-in-heavyweight-ivy-matchup,referral,50,35,1.428571429,1.628571429,104,0,0
/article/2024/02/crossword-02-19,organic,50,29,1.724137931,0.6896551724,65,0,0
/article/2024/02/crossword-02-23,referral,50,34,1.470588235,1.205882353,93,0,0
/article/2024/02/mini-crossword-02-14,referral,50,38,1.315789474,0,109,0,0
/article/2024/02/penn-mens-basketball-clark-slajchert-return-from-injury,email,50,39,1.282051282,0,108,0,0
/article/2024/02/penn-wolf-humanities-center-hosts-multidisciplinary-symposium,referral,50,15,3.333333333,6.8,93,0,0
/article/2024/03/crossword-03-22,email,50,21,2.380952381,5.142857143,95,0,0
/article/2024/03/penn-football-spring-practice-recap,email,50,13,3.846153846,71.69230769,86,0,0
/article/2024/03/penn-masao-sako-faculty-director-cetli,referral,50,19,2.631578947,10.05263158,90,0,0
/e/dtb/admi,referral,50,1,50,0,52,0,0
/gallery/lunar-new-year-2024-photo-essay,organic,50,29,1.724137931,0,70,0,0
/multimedia/a604e4dd-6f97-4a23-ab9c-bab1131a29f4,email,50,9,5.555555556,82.66666667,89,0,0
/multimedia/ec8898c8-0332-4b08-b518-8d427905b271,referral,50,5,10,4.2,83,0,0
/page/advertise-publications,organic,50,21,2.380952381,34.95238095,70,0,0
/page/subscriptions,organic,50,21,2.380952381,1.952380952,95,0,0
/staff/abhiram-juvvadi,email,50,10,5,13.7,78,0,0
/article/1997/03/bowdoin_college_to_eliminate_fraternities,organic,49,19,2.578947368,33.84210526,115,0,0
/article/1999/03/alumnus_found_dead_outside_fiji_house,organic,49,20,2.45,47.65,107,0,0
/article/2002/09/the_quakers_positionbyposition,organic,49,24,2.041666667,10.83333333,106,0,0
/article/2008/10/from_favelas_to_franklin_field_santos_path_filled_with_pitfalls,organic,49,35,1.4,9.542857143,136,0,0
/article/2011/09/penn_aims_to_include_lgbt_question_in_app,organic,49,35,1.4,0.9714285714,128,0,0
/article/2017/02/nyt-times-journalist-gives-talk-on-middle-east,organic,49,37,1.324324324,0.2972972973,133,0,0
/article/2017/03/penn-will-accept-even-fewer-ap-credits,organic,49,16,3.0625,27.5,108,0,0
/article/2017/04/consulting-finance-popularity,organic,49,20,2.45,38.45,106,0,0
/article/2017/04/non-penn-students-at-fling,organic,49,18,2.722222222,28.11111111,108,0,0
/article/2018/03/penn-mens-lacrosse-connor-keating-all-american-profile-defense-two-way-player-position-change,organic,49,23,2.130434783,9.652173913,115,0,0
/article/2018/11/pottruck-gym-best-recreational-center-colleges-consensus,organic,49,20,2.45,10.35,113,0,0
/article/2018/11/upenn-penn-state-ivy-league-thanksgiving-prestige-joel-lee,organic,49,20,2.45,25.9,108,0,0
/article/2018/12/penn-athletics-band-cheerleaders-travel-budget-explainer-brodeur-tweet,organic,49,23,2.130434783,43.43478261,121,0,0
/article/2019/02/joe-biden-upenn-philadelphia-2020-gutmann-photo-essay,referral,49,44,1.113636364,0,133,0,0
/article/2019/11/jewish-executive-track-meor-ethics-penn,organic,49,16,3.0625,14.125,104,0,0
/article/2021/02/penn-bars-conference-mariame-kaba,organic,49,16,3.0625,55.0625,110,0,0
/article/2021/02/penn-mens-basketball-ivy-league-title-look-back-1995,organic,49,21,2.333333333,25.9047619,113,0,0
/article/2021/02/penn-sorority-fraternity-slideshow-rating-members,referral,49,28,1.75,10.71428571,92,0,0
/article/2021/12/penn-squash-rules-and-history-explainer,organic,49,22,2.227272727,17.86363636,116,0,0
/article/2022/04/the-evolution-of-bro-culture-upenn,organic,49,28,1.75,17.46428571,125,0,0
/article/2022/08/upenn-traditions-and-special-events,organic,49,30,1.633333333,1.733333333,111,0,0
/article/2022/11/political-correctness-is-not-the-problem,organic,49,14,3.5,21.57142857,73,0,0
/article/2023/02/mask-and-wig-new-gender-inclusive-policy,organic,49,20,2.45,17.95,104,0,0
/article/2023/09/open-letter-jewish-community-penn-palestine-writes-take-action,referral,49,26,1.884615385,5.076923077,85,0,0
/article/2023/10/mini-crossword-10-26,organic,49,24,2.041666667,1.708333333,67,0,0
/article/2023/10/mini-crossword-10-31,organic,49,26,1.884615385,2.076923077,64,0,0
/article/2023/10/penn-qblack-queer-black-club,organic,49,17,2.882352941,31.41176471,105,0,0
/article/2023/11/penn-graduate-school-of-education-unveiled-liz-magill,organic,49,21,2.333333333,9.142857143,112,0,0
/article/2023/12/penn-magill-resign-hearing-trustees,referral,49,17,2.882352941,1.705882353,74,0,0
/article/2024/01/daily-penn-newsletter-feb-1,referral,49,34,1.441176471,0,107,0,0
/article/2024/02/crossword-02-06,referral,49,32,1.53125,0.09375,89,0,0
/article/2024/02/crossword-02-26,referral,49,29,1.689655172,1.620689655,106,0,0
/article/2024/02/mini-crossword-02-09,referral,49,37,1.324324324,0,95,0,0
/article/2024/02/penn-arab-spring-egypt-activism-humanities,email,49,44,1.113636364,0,117,0,0
/article/2024/02/penn-free-speech-discussion-harvard-cass-sunstein,referral,49,33,1.484848485,0,78,0,0
/article/2024/02/penn-pennsylvania-house-abortion-bill-tarik-khan-trap-laws,email,49,37,1.324324324,0,96,0,0
/article/2024/02/penn-philadelphia-septa-funding-shapiro-proposal,referral,49,36,1.361111111,0,120,0,0
/article/2024/03/penn-medicine-white-house-ai-healthcare,referral,49,17,2.882352941,21.88235294,96,0,0
/article/2024/03/penn-mens-squash-national-championship,(not set),49,11,4.454545455,38.81818182,85,0,0
/article/2024/04/upenn-fight-night-more-gapsa-funding,referral,49,19,2.578947368,38.10526316,85,0,0
/multimedia/7eb04657-f9cd-4d7e-b796-f033fb907974,email,49,9,5.444444444,6.777777778,86,0,0
/section/advance-registration-guide,referral,49,9,5.444444444,4.111111111,82,0,0
/staff/ryan-wolff,organic,49,22,2.227272727,5.045454545,89,0,0
/article/1998/02/even_as_a_reserve_penns_cocaptain_is_golden,organic,48,15,3.2,42.73333333,110,0,0
/article/1998/11/new_owner_new_name_for_allegheny,organic,48,19,2.526315789,28.15789474,111,0,0
/article/1999/03/around_higher_education_princeton_prof_sues_rock_bands_for_hearing_loss,organic,48,29,1.655172414,1.275862069,126,0,0
/article/2006/01/classic_texts_in_the_flesh,organic,48,16,3,31.0625,105,0,0
/article/2009/03/demolition_of_building_at_42nd_and_baltimore_causes_tension_with_neighbors_interactive_graphic,organic,48,17,2.823529412,22.52941176,112,0,0
/article/2012/03/wharton_sophomore_places_third_in_memory_competition,organic,48,21,2.285714286,19.42857143,118,0,0
/article/2012/04/no_contact_changes_game,organic,48,27,1.777777778,11.14814815,126,0,0
/article/2012/05/monks_in_real_life,organic,48,1,48,18,48,0,0
/article/2014/04/amethys-kompani-from-iran,organic,48,23,2.086956522,18.52173913,128,0,0
/article/2014/06/antonio-ponvert,organic,48,3,16,61.33333333,62,0,0
/article/2015/03/romance-languages-department,organic,48,20,2.4,14.2,112,0,0
/article/2016/01/penn-wrestling-family-reunion-tirapelles-palestra-this-weekend,organic,48,23,2.086956522,33.7826087,127,0,0
/article/2016/10/princeton-swin-captain-arrested-shotgun,organic,48,21,2.285714286,8.476190476,121,0,0
/article/2018/01/upenn-connection-slavery-research-slave-trade-trustees-philadelphia,organic,48,15,3.2,18,95,0,0
